,buildYear,excluUseAr,floor,본번,부번,offiNm,sggCd,sggNm.x,umdNm.x
936,2015,84.68,37,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
937,2015,84.68,39,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
938,2015,84.83,2,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
939,2015,84.83,3,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
940,2015,84.83,4,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
941,2015,84.83,5,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
942,2015,84.83,6,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
943,2015,84.83,7,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
944,2015,84.83,9,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
945,2015,84.83,10,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
946,2015,84.83,11,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
947,2015,84.83,12,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
948,2015,84.83,13,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
949,2015,84.83,14,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
950,2015,84.83,15,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
951,2015,84.83,16,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
952,2015,84.83,17,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
953,2015,84.83,18,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
954,2015,84.83,19,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
955,2015,84.83,20,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
956,2015,84.83,21,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
957,2015,84.83,22,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
958,2015,84.83,23,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
959,2015,84.83,24,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
960,2015,84.83,25,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
961,2015,84.83,26,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
962,2015,84.83,28,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
963,2015,84.83,29,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
964,2015,84.83,30,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
965,2015,84.83,32,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
966,2015,84.83,33,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
967,2015,84.83,34,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
968,2015,84.83,35,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
969,2015,84.83,36,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
970,2015,84.83,38,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
971,2015,117.71,29,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
972,2016,80.55,5,544,54,Lee Do Park View,41113,수원시 권선구,세류동
973,2017,20.06,15,998,7,(998-7),41117,수원시 영통구,영통동
974,2017,24.38,6,998,7,(998-7),41117,수원시 영통구,영통동
975,2017,24.38,7,998,7,(998-7),41117,수원시 영통구,영통동
976,2017,24.38,8,998,7,(998-7),41117,수원시 영통구,영통동
977,2017,24.38,9,998,7,(998-7),41117,수원시 영통구,영통동
978,2017,24.38,10,998,7,(998-7),41117,수원시 영통구,영통동
979,2017,24.38,11,998,7,(998-7),41117,수원시 영통구,영통동
980,2017,24.38,12,998,7,(998-7),41117,수원시 영통구,영통동
981,2017,24.38,13,998,7,(998-7),41117,수원시 영통구,영통동
982,2017,24.38,14,998,7,(998-7),41117,수원시 영통구,영통동
983,2017,24.38,15,998,7,(998-7),41117,수원시 영통구,영통동
984,2017,24.48,4,1118,1,세종타운721,41113,수원시 권선구,금곡동
985,2017,24.48,5,1118,1,세종타운721,41113,수원시 권선구,금곡동
986,2017,24.48,6,1118,1,세종타운721,41113,수원시 권선구,금곡동
987,2017,24.48,7,1118,1,세종타운721,41113,수원시 권선구,금곡동
988,2017,24.48,8,1118,1,세종타운721,41113,수원시 권선구,금곡동
989,2017,24.48,9,1118,1,세종타운721,41113,수원시 권선구,금곡동
990,2017,24.48,10,1118,1,세종타운721,41113,수원시 권선구,금곡동
991,2017,24.6,7,1118,1,세종타운721,41113,수원시 권선구,금곡동
992,2017,24.6,8,1118,1,세종타운721,41113,수원시 권선구,금곡동
993,2017,25.5,5,998,7,(998-7),41117,수원시 영통구,영통동
994,2017,25.5,12,998,7,(998-7),41117,수원시 영통구,영통동
995,2017,25.5,13,998,7,(998-7),41117,수원시 영통구,영통동
996,2017,25.5,14,998,7,(998-7),41117,수원시 영통구,영통동
997,2017,25.59,9,998,7,(998-7),41117,수원시 영통구,영통동
998,2017,25.59,11,998,7,(998-7),41117,수원시 영통구,영통동
999,2017,25.72,4,1118,1,세종타운721,41113,수원시 권선구,금곡동
1000,2017,25.72,5,1118,1,세종타운721,41113,수원시 권선구,금곡동
1001,2017,25.72,6,1118,1,세종타운721,41113,수원시 권선구,금곡동
1002,2017,25.72,7,1118,1,세종타운721,41113,수원시 권선구,금곡동
1003,2017,25.72,8,1118,1,세종타운721,41113,수원시 권선구,금곡동
1004,2017,25.72,9,1118,1,세종타운721,41113,수원시 권선구,금곡동
1005,2017,25.72,10,1118,1,세종타운721,41113,수원시 권선구,금곡동
1006,2017,27.36,8,1118,1,세종타운721,41113,수원시 권선구,금곡동
1007,2017,29.43,9,1118,1,세종타운721,41113,수원시 권선구,금곡동
1008,2017,29.69,4,1118,8,라비채빌딩,41115,수원시 팔달구,인계동
1009,2017,29.69,5,1118,8,라비채빌딩,41115,수원시 팔달구,인계동
1010,2017,29.69,6,1118,8,라비채빌딩,41115,수원시 팔달구,인계동
1011,2017,29.69,7,1118,8,라비채빌딩,41115,수원시 팔달구,인계동
1012,2017,29.69,8,1118,8,라비채빌딩,41115,수원시 팔달구,인계동
1013,2017,32.12,3,1118,8,라비채빌딩,41115,수원시 팔달구,인계동
1014,2017,45.59,3,1113,5,로얄팰리스,41113,수원시 권선구,금곡동
1015,2017,45.59,5,1113,5,로얄팰리스,41113,수원시 권선구,금곡동
1016,2017,45.59,6,1113,5,로얄팰리스,41113,수원시 권선구,금곡동
1017,2017,45.59,7,1113,5,로얄팰리스,41113,수원시 권선구,금곡동
1018,2017,45.59,8,1113,5,로얄팰리스,41113,수원시 권선구,금곡동
1019,2017,45.59,10,1113,5,로얄팰리스,41113,수원시 권선구,금곡동
1020,2017,47.61,5,1113,5,로얄팰리스,41113,수원시 권선구,금곡동
1021,2017,50.57,3,1113,5,로얄팰리스,41113,수원시 권선구,금곡동
1022,2017,50.57,4,1113,5,로얄팰리스,41113,수원시 권선구,금곡동
1023,2017,50.57,7,1113,5,로얄팰리스,41113,수원시 권선구,금곡동
1024,2017,50.57,9,1113,5,로얄팰리스,41113,수원시 권선구,금곡동
1025,2017,50.57,10,1113,5,로얄팰리스,41113,수원시 권선구,금곡동
1026,2017,73.69,2,542,3,Lee Do Park View 101,41113,수원시 권선구,세류동
1027,2018,20.43,3,1351,6,광교유니코어,41117,수원시 영통구,이의동
1028,2018,20.43,4,1351,6,광교유니코어,41117,수원시 영통구,이의동
1029,2018,20.43,5,1351,6,광교유니코어,41117,수원시 영통구,이의동
1030,2018,20.43,6,1351,6,광교유니코어,41117,수원시 영통구,이의동
1031,2018,20.43,7,1351,6,광교유니코어,41117,수원시 영통구,이의동
1032,2018,20.43,8,1351,6,광교유니코어,41117,수원시 영통구,이의동
1033,2018,20.43,9,1351,6,광교유니코어,41117,수원시 영통구,이의동
1034,2018,20.43,10,1351,6,광교유니코어,41117,수원시 영통구,이의동
1035,2018,20.43,11,1351,6,광교유니코어,41117,수원시 영통구,이의동
1036,2018,20.43,12,1351,6,광교유니코어,41117,수원시 영통구,이의동
1037,2018,20.43,13,1351,6,광교유니코어,41117,수원시 영통구,이의동
1038,2018,20.43,14,1351,6,광교유니코어,41117,수원시 영통구,이의동
1039,2018,20.43,15,1351,6,광교유니코어,41117,수원시 영통구,이의동
1040,2018,21.4,3,1125,3,세종 헤르메스 오피스텔,41113,수원시 권선구,금곡동
1041,2018,21.4,4,1125,3,세종 헤르메스 오피스텔,41113,수원시 권선구,금곡동
1042,2018,21.4,5,1125,3,세종 헤르메스 오피스텔,41113,수원시 권선구,금곡동
1043,2018,21.4,7,1125,3,세종 헤르메스 오피스텔,41113,수원시 권선구,금곡동
1044,2018,21.4,8,1125,3,세종 헤르메스 오피스텔,41113,수원시 권선구,금곡동
1045,2018,21.58,4,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1046,2018,21.58,5,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1047,2018,21.58,6,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1048,2018,21.58,7,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1049,2018,21.58,8,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1050,2018,21.58,9,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1051,2018,21.58,10,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1052,2018,21.58,11,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1053,2018,21.58,12,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1054,2018,21.58,13,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1055,2018,21.58,14,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1056,2018,21.58,15,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1057,2018,21.58,16,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1058,2018,21.58,17,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1059,2018,21.58,18,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1060,2018,21.58,19,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1061,2018,21.58,20,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1062,2018,22.83,4,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1063,2018,22.83,5,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1064,2018,22.83,6,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1065,2018,22.83,7,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1066,2018,22.83,8,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1067,2018,22.83,9,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1068,2018,22.83,10,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1069,2018,22.83,11,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1070,2018,22.83,12,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1071,2018,22.83,13,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1072,2018,22.83,14,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1073,2018,22.83,15,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1074,2018,22.83,16,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1075,2018,22.83,17,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1076,2018,22.83,18,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1077,2018,22.83,19,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1078,2018,22.83,20,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1079,2018,22.88,6,1125,3,세종 헤르메스 오피스텔,41113,수원시 권선구,금곡동
1080,2018,22.88,8,1125,3,세종 헤르메스 오피스텔,41113,수원시 권선구,금곡동
1081,2018,26.25,4,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1082,2018,26.25,5,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1083,2018,26.25,6,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1084,2018,26.25,7,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1085,2018,26.25,8,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1086,2018,26.25,9,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1087,2018,26.25,10,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1088,2018,26.25,11,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1089,2018,26.25,12,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1090,2018,26.25,13,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1091,2018,26.25,14,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1092,2018,26.25,16,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1093,2018,26.25,17,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1094,2018,26.25,19,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1095,2018,26.25,20,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1096,2018,27.52,5,1125,3,세종 헤르메스 오피스텔,41113,수원시 권선구,금곡동
1097,2018,27.52,6,1125,3,세종 헤르메스 오피스텔,41113,수원시 권선구,금곡동
1098,2018,27.52,8,1125,3,세종 헤르메스 오피스텔,41113,수원시 권선구,금곡동
1099,2018,28.14,6,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1100,2018,28.14,10,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1101,2018,28.14,12,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1102,2018,28.14,16,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1103,2018,29.46,9,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1104,2018,29.71,5,1019,6,ELYSIA,41115,수원시 팔달구,인계동
1105,2018,34.21,5,1019,6,ELYSIA,41115,수원시 팔달구,인계동
1106,2018,38.65,14,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1107,2018,38.65,15,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1108,2018,38.65,16,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1109,2018,38.65,17,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1110,2018,38.65,18,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1111,2018,38.65,19,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1112,2018,38.65,20,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1113,2018,39.16,4,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1114,2018,39.16,11,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1115,2018,39.16,12,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1116,2018,39.16,14,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1117,2018,39.16,15,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1118,2018,39.16,17,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1119,2018,39.78,8,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1120,2018,39.78,10,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1121,2018,39.78,12,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1122,2018,42.84,8,1118,10,골든펠리체,41115,수원시 팔달구,인계동
1123,2018,43.28,8,1255,1,장안프라임 광교 Ⅱ,41117,수원시 영통구,이의동
1124,2018,46.72,4,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1125,2018,47.58,10,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1126,2018,47.58,11,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1127,2018,47.58,12,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1128,2018,47.58,13,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1129,2018,47.58,17,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1130,2018,47.58,18,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1131,2018,47.58,20,1336,1,광교엘포트아이파크,41117,수원시 영통구,이의동
1132,2018,53.49,5,1125,3,세종 헤르메스 오피스텔,41113,수원시 권선구,금곡동
1133,2018,82.58,7,533,104,건우까사빌,41111,수원시 장안구,정자동
1134,2018,84.54,5,533,104,건우까사빌,41111,수원시 장안구,정자동
1135,2018,84.95,5,593,0,광교아이파크,41117,수원시 영통구,원천동
1136,2018,84.95,7,593,0,광교아이파크,41117,수원시 영통구,원천동
1137,2018,84.95,9,593,0,광교아이파크,41117,수원시 영통구,원천동
1138,2018,84.95,15,593,0,광교아이파크,41117,수원시 영통구,원천동
1139,2018,84.95,21,593,0,광교아이파크,41117,수원시 영통구,원천동
1140,2018,84.95,23,593,0,광교아이파크,41117,수원시 영통구,원천동
1141,2019,27.55,8,1116,10,포인,41115,수원시 팔달구,인계동
1142,2019,28.69,4,1110,0,에이스카운티포유,41113,수원시 권선구,금곡동
1143,2019,29.4,8,921,11,라온지오피스텔,41113,수원시 권선구,구운동
1144,2019,29.4,9,921,11,라온지오피스텔,41113,수원시 권선구,구운동
1145,2019,29.4,10,921,11,라온지오피스텔,41113,수원시 권선구,구운동
1146,2019,29.4,13,921,11,라온지오피스텔,41113,수원시 권선구,구운동
1147,2019,30.14,3,921,11,라온지오피스텔,41113,수원시 권선구,구운동
1148,2019,30.78,6,921,11,라온지오피스텔,41113,수원시 권선구,구운동
1149,2019,37.61,2,1115,1,아주리센 테라스파크,41113,수원시 권선구,금곡동
1150,2019,41.29,8,1115,1,아주리센 테라스파크,41113,수원시 권선구,금곡동
1151,2019,43.85,10,1016,0,광교 효성해링턴 타워,41117,수원시 영통구,하동
1152,2019,43.85,13,1016,0,광교 효성해링턴 타워,41117,수원시 영통구,하동
1153,2019,43.85,16,1016,0,광교 효성해링턴 타워,41117,수원시 영통구,하동
1154,2019,43.85,17,1016,0,광교 효성해링턴 타워,41117,수원시 영통구,하동
1155,2019,43.85,18,1016,0,광교 효성해링턴 타워,41117,수원시 영통구,하동
1156,2019,43.85,20,1016,0,광교 효성해링턴 타워,41117,수원시 영통구,하동
1157,2019,43.85,21,1016,0,광교 효성해링턴 타워,41117,수원시 영통구,하동
1158,2019,45.27,6,1016,0,광교 효성해링턴 타워,41117,수원시 영통구,하동
1159,2019,45.27,7,1016,0,광교 효성해링턴 타워,41117,수원시 영통구,하동
1160,2019,45.27,8,1016,0,광교 효성해링턴 타워,41117,수원시 영통구,하동
1161,2019,45.27,10,1016,0,광교 효성해링턴 타워,41117,수원시 영통구,하동
1162,2019,45.27,14,1016,0,광교 효성해링턴 타워,41117,수원시 영통구,하동
1163,2019,45.27,19,1016,0,광교 효성해링턴 타워,41117,수원시 영통구,하동
1164,2019,45.27,23,1016,0,광교 효성해링턴 타워,41117,수원시 영통구,하동
1165,2019,46.59,2,1115,1,아주리센 테라스파크,41113,수원시 권선구,금곡동
1166,2019,46.59,4,1115,1,아주리센 테라스파크,41113,수원시 권선구,금곡동
1167,2019,47.63,7,1115,1,아주리센 테라스파크,41113,수원시 권선구,금곡동
1168,2019,48.25,4,1115,1,아주리센 테라스파크,41113,수원시 권선구,금곡동
1169,2019,48.25,5,1115,1,아주리센 테라스파크,41113,수원시 권선구,금곡동
1170,2019,48.25,6,1115,1,아주리센 테라스파크,41113,수원시 권선구,금곡동
1171,2019,48.25,7,1115,1,아주리센 테라스파크,41113,수원시 권선구,금곡동
1172,2019,48.25,9,1115,1,아주리센 테라스파크,41113,수원시 권선구,금곡동
1173,2019,51.87,4,954,1,다원캐슬,41115,수원시 팔달구,인계동
1174,2019,51.87,5,954,1,다원캐슬,41115,수원시 팔달구,인계동
1175,2019,51.87,7,954,1,다원캐슬,41115,수원시 팔달구,인계동
1176,2019,51.87,8,954,1,다원캐슬,41115,수원시 팔달구,인계동
1177,2019,51.87,9,954,1,다원캐슬,41115,수원시 팔달구,인계동
1178,2019,51.95,4,954,1,다원캐슬,41115,수원시 팔달구,인계동
1179,2019,51.95,8,954,1,다원캐슬,41115,수원시 팔달구,인계동
1180,2019,51.95,9,954,1,다원캐슬,41115,수원시 팔달구,인계동
1181,2019,57.4,4,954,1,다원캐슬,41115,수원시 팔달구,인계동
1182,2019,57.4,5,954,1,다원캐슬,41115,수원시 팔달구,인계동
1183,2019,57.4,6,954,1,다원캐슬,41115,수원시 팔달구,인계동
1184,2019,57.4,7,954,1,다원캐슬,41115,수원시 팔달구,인계동
1185,2019,57.4,8,954,1,다원캐슬,41115,수원시 팔달구,인계동
1186,2019,57.4,9,954,1,다원캐슬,41115,수원시 팔달구,인계동
1187,2019,79.64,2,74,35,(74-35),41115,수원시 팔달구,매교동
1188,2020,21.11,6,948,0,고색리치아노,41113,수원시 권선구,고색동
1189,2020,21.11,8,948,0,고색리치아노,41113,수원시 권선구,고색동
1190,2020,21.11,9,948,0,고색리치아노,41113,수원시 권선구,고색동
1191,2020,21.11,10,948,0,고색리치아노,41113,수원시 권선구,고색동
1192,2020,27.68,6,948,0,고색리치아노,41113,수원시 권선구,고색동
1193,2020,27.68,7,948,0,고색리치아노,41113,수원시 권선구,고색동
1194,2020,27.68,8,948,0,고색리치아노,41113,수원시 권선구,고색동
1195,2020,27.68,9,948,0,고색리치아노,41113,수원시 권선구,고색동
1196,2020,27.68,10,948,0,고색리치아노,41113,수원시 권선구,고색동
1197,2020,29.75,22,1015,0,광교 효성해링턴 타워 레이크,41117,수원시 영통구,하동
1198,2020,45.02,7,1015,0,광교 효성해링턴 타워 레이크,41117,수원시 영통구,하동
1199,2020,45.02,11,1015,0,광교 효성해링턴 타워 레이크,41117,수원시 영통구,하동
1200,2020,45.02,15,1015,0,광교 효성해링턴 타워 레이크,41117,수원시 영통구,하동
1201,2020,45.02,21,1015,0,광교 효성해링턴 타워 레이크,41117,수원시 영통구,하동
1202,2020,57.22,3,100,0,파인펠리체 오피스텔,41115,수원시 팔달구,교동
1203,2020,59.35,4,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동
1204,2020,59.35,6,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동
1205,2020,59.35,9,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동
1206,2020,59.35,10,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동
1207,2020,59.35,12,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동
1208,2020,59.35,13,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동
1209,2020,59.35,15,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동
1210,2020,59.35,18,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동
1211,2020,59.35,19,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동
1212,2020,61.42,5,100,0,파인펠리체 오피스텔,41115,수원시 팔달구,교동
1213,2020,61.42,8,100,0,파인펠리체 오피스텔,41115,수원시 팔달구,교동
1214,2020,84.73,5,1120,9,(1120-9),41113,수원시 권선구,세류동
1215,2020,84.73,7,1120,9,(1120-9),41113,수원시 권선구,세류동
1216,2020,84.92,6,1120,9,(1120-9),41113,수원시 권선구,세류동
1217,2021,23.41,6,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1218,2021,23.41,9,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1219,2021,23.41,11,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1220,2021,23.41,13,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1221,2021,23.41,14,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1222,2021,23.41,17,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1223,2021,23.41,22,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1224,2021,23.41,23,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1225,2021,23.41,24,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1226,2021,23.41,27,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1227,2021,23.41,28,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1228,2021,23.41,30,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1229,2021,24.68,2,1011,15,DK-ECO 권선,41113,수원시 권선구,권선동
1230,2021,24.68,3,1011,15,DK-ECO 권선,41113,수원시 권선구,권선동
1231,2021,30.33,3,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동
1232,2021,30.33,4,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동
1233,2021,30.33,5,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동
1234,2021,30.33,6,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동
1235,2021,30.33,7,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동
1236,2021,30.33,9,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동
1237,2021,30.33,10,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동
1238,2021,35.19,2,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1239,2021,35.19,3,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1240,2021,35.19,4,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1241,2021,35.19,5,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1242,2021,35.19,6,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1243,2021,35.19,7,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1244,2021,35.19,8,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1245,2021,35.19,9,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1246,2021,35.19,10,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1247,2021,35.26,2,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1248,2021,35.26,10,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1249,2021,37.05,3,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동
1250,2021,37.05,6,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동
1251,2021,37.05,7,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동
1252,2021,37.05,8,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동
1253,2021,37.05,9,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동
1254,2021,39.19,3,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1255,2021,39.19,6,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1256,2021,39.19,7,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1257,2021,39.19,8,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1258,2021,39.19,9,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1259,2021,39.19,10,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1260,2021,39.26,6,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1261,2021,47.04,10,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1262,2021,47.11,5,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1263,2021,47.11,9,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1264,2021,49.14,4,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
