,buildYear,excluUseAr,floor,jibun,mhouseNm,sggCd,지역구명.x,umdNm.x
1,1977,49.39,2,24,매산,41115,수원시 팔달구,매산로1가
2,1977,49.39,2,24,매산,41115,수원시 팔달구,매산로1가
3,1977,49.39,2,24,매산,41115,수원시 팔달구,매산로1가
4,1977,49.39,3,24,매산,41115,수원시 팔달구,매산로1가
5,1977,49.39,3,24,매산,41115,수원시 팔달구,매산로1가
6,1977,49.39,3,24,매산,41115,수원시 팔달구,매산로1가
7,1977,49.39,3,24,매산,41115,수원시 팔달구,매산로1가
8,1977,49.39,3,24,매산,41115,수원시 팔달구,매산로1가
9,1977,49.39,3,24,매산,41115,수원시 팔달구,매산로1가
10,1977,49.39,4,24,매산,41115,수원시 팔달구,매산로1가
11,1977,49.39,4,24,매산,41115,수원시 팔달구,매산로1가
12,1977,49.39,4,24,매산,41115,수원시 팔달구,매산로1가
13,1977,50.05,1,24,매산,41115,수원시 팔달구,매산로1가
14,1977,50.05,2,24,매산,41115,수원시 팔달구,매산로1가
15,1977,50.05,4,24,매산,41115,수원시 팔달구,매산로1가
16,1977,69.29,2,24,매산,41115,수원시 팔달구,매산로1가
17,1977,69.29,2,24,매산,41115,수원시 팔달구,매산로1가
18,1977,69.29,2,24,매산,41115,수원시 팔달구,매산로1가
19,1977,69.29,3,24,매산,41115,수원시 팔달구,매산로1가
20,1977,69.29,3,24,매산,41115,수원시 팔달구,매산로1가
21,1977,69.29,4,24,매산,41115,수원시 팔달구,매산로1가
22,1977,69.29,4,24,매산,41115,수원시 팔달구,매산로1가
23,1978,42.74,1,Jun-45,수정,41111,수원시 장안구,정자동
24,1978,42.74,1,Jun-45,수정,41111,수원시 장안구,정자동
25,1978,42.74,1,Jun-45,수정,41111,수원시 장안구,정자동
26,1978,42.74,1,Jun-45,수정,41111,수원시 장안구,정자동
27,1978,46.41,1,45-46,명동,41111,수원시 장안구,정자동
28,1978,46.41,1,45-46,명동,41111,수원시 장안구,정자동
29,1978,46.41,1,45-46,명동,41111,수원시 장안구,정자동
30,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
31,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
32,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
33,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
34,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
35,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
36,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
37,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
38,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
39,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
40,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
41,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
42,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
43,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
44,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
45,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
46,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
47,1978,48.26,1,563-4,현대(563-4),41113,수원시 권선구,세류동
48,1978,51.93,1,125-3,고려,41113,수원시 권선구,세류동
49,1978,51.93,1,125-3,고려,41113,수원시 권선구,세류동
50,1978,51.93,2,125-3,고려,41113,수원시 권선구,세류동
51,1978,51.93,2,125-3,고려,41113,수원시 권선구,세류동
52,1978,53.55,1,07월 07일,삼부,41111,수원시 장안구,정자동
53,1978,54.02,2,05월 24일,연무,41111,수원시 장안구,연무동
54,1978,54.55,1,07월 07일,삼부,41111,수원시 장안구,정자동
55,1978,54.55,2,07월 07일,삼부,41111,수원시 장안구,정자동
56,1978,54.55,2,07월 07일,삼부,41111,수원시 장안구,정자동
57,1978,55.44,1,339-1,동양,41111,수원시 장안구,영화동
58,1978,55.44,1,339-1,동양,41111,수원시 장안구,영화동
59,1978,55.44,1,339-1,동양,41111,수원시 장안구,영화동
60,1978,55.44,1,339-1,동양,41111,수원시 장안구,영화동
61,1978,55.44,2,339-1,동양,41111,수원시 장안구,영화동
62,1978,55.44,2,339-1,동양,41111,수원시 장안구,영화동
63,1978,56.56,1,819-2,금성연립,41115,수원시 팔달구,인계동
64,1978,56.56,1,819-2,금성연립,41115,수원시 팔달구,인계동
65,1978,56.56,1,819-2,금성연립,41115,수원시 팔달구,인계동
66,1978,56.56,2,819-2,금성연립,41115,수원시 팔달구,인계동
67,1978,56.56,2,819-2,금성연립,41115,수원시 팔달구,인계동
68,1978,56.56,2,819-2,금성연립,41115,수원시 팔달구,인계동
69,1978,56.56,2,819-2,금성연립,41115,수원시 팔달구,인계동
70,1978,56.56,2,819-2,금성연립,41115,수원시 팔달구,인계동
71,1978,59.83,1,563-4,현대(563-4),41113,수원시 권선구,세류동
72,1978,59.83,1,563-4,현대(563-4),41113,수원시 권선구,세류동
73,1978,59.83,1,563-4,현대(563-4),41113,수원시 권선구,세류동
74,1978,59.83,1,563-4,현대(563-4),41113,수원시 권선구,세류동
75,1978,59.83,2,563-4,현대(563-4),41113,수원시 권선구,세류동
76,1978,59.83,2,563-4,현대(563-4),41113,수원시 권선구,세류동
77,1978,59.83,2,563-4,현대(563-4),41113,수원시 권선구,세류동
78,1978,59.83,2,563-4,현대(563-4),41113,수원시 권선구,세류동
79,1978,63.07,5,105-8,소라,41115,수원시 팔달구,남수동
80,1978,75.76,1,563-4,현대(563-4),41113,수원시 권선구,세류동
81,1979,49.19,2,39-32,서호연립,41113,수원시 권선구,서둔동
82,1979,49.19,2,39-32,서호연립,41113,수원시 권선구,서둔동
83,1979,49.45,1,39-32,서호연립,41113,수원시 권선구,서둔동
84,1979,49.45,1,39-32,서호연립,41113,수원시 권선구,서둔동
85,1979,50.05,1,17-44,새마을연립가~다동,41113,수원시 권선구,서둔동
86,1979,52.56,2,423-2,신흥,41111,수원시 장안구,영화동
87,1979,52.56,2,423-2,신흥,41111,수원시 장안구,영화동
88,1979,53.32,1,39-32,서호연립,41113,수원시 권선구,서둔동
89,1979,53.98,1,Jun-72,수성,41111,수원시 장안구,정자동
90,1979,54.02,2,Jun-72,수성,41111,수원시 장안구,정자동
91,1979,54.02,2,Jun-72,수성,41111,수원시 장안구,정자동
92,1979,54.02,2,Jun-72,수성,41111,수원시 장안구,정자동
93,1979,54.02,3,Jun-72,수성,41111,수원시 장안구,정자동
94,1979,54.02,3,Jun-72,수성,41111,수원시 장안구,정자동
95,1979,54.02,3,Jun-72,수성,41111,수원시 장안구,정자동
96,1979,54.71,1,111,신풍(111),41115,수원시 팔달구,신풍동
97,1979,54.71,1,111,신풍(111),41115,수원시 팔달구,신풍동
98,1979,54.71,1,111,신풍(111),41115,수원시 팔달구,신풍동
99,1979,54.71,2,111,신풍(111),41115,수원시 팔달구,신풍동
100,1979,54.71,2,111,신풍(111),41115,수원시 팔달구,신풍동
101,1979,54.71,2,111,신풍(111),41115,수원시 팔달구,신풍동
102,1979,54.71,2,111,신풍(111),41115,수원시 팔달구,신풍동
103,1979,54.71,2,111,신풍(111),41115,수원시 팔달구,신풍동
104,1979,55.14,2,122-110,칠성,41115,수원시 팔달구,매향동
105,1979,55.9,1,352-1,"송도연립(가,나동)",41111,수원시 장안구,송죽동
106,1979,55.9,1,352-1,"송도연립(가,나동)",41111,수원시 장안구,송죽동
107,1979,55.9,2,352-1,"송도연립(가,나동)",41111,수원시 장안구,송죽동
108,1979,55.9,2,352-1,"송도연립(가,나동)",41111,수원시 장안구,송죽동
109,1979,55.9,2,352-1,"송도연립(가,나동)",41111,수원시 장안구,송죽동
110,1979,56.13,1,Aug-44,삼화,41111,수원시 장안구,정자동
111,1979,56.13,1,Aug-44,삼화,41111,수원시 장안구,정자동
112,1979,56.13,1,Aug-44,삼화,41111,수원시 장안구,정자동
113,1979,56.13,2,Aug-44,삼화,41111,수원시 장안구,정자동
114,1979,56.13,2,Aug-44,삼화,41111,수원시 장안구,정자동
115,1979,56.13,2,Aug-44,삼화,41111,수원시 장안구,정자동
116,1979,56.73,1,589-1,승진,41111,수원시 장안구,파장동
117,1979,56.73,1,589-1,승진,41111,수원시 장안구,파장동
118,1979,56.73,2,589-1,승진,41111,수원시 장안구,파장동
119,1979,56.73,2,589-1,승진,41111,수원시 장안구,파장동
120,1979,58.25,1,122-110,칠성,41115,수원시 팔달구,매향동
121,1979,58.25,1,122-110,칠성,41115,수원시 팔달구,매향동
122,1979,58.45,2,172-8,태광(1~4동),41117,수원시 영통구,매탄동
123,1979,58.45,2,172-8,태광(1~4동),41117,수원시 영통구,매탄동
124,1979,60.56,1,06월 27일,칠성,41115,수원시 팔달구,장안동
125,1979,60.69,1,391-1,"송죽(A,B)",41111,수원시 장안구,송죽동
126,1979,60.69,1,391-1,"송죽(A,B)",41111,수원시 장안구,송죽동
127,1979,60.69,1,391-1,"송죽(A,B)",41111,수원시 장안구,송죽동
128,1979,62.18,1,172-8,태광(1~4동),41117,수원시 영통구,매탄동
129,1979,62.18,1,172-8,태광(1~4동),41117,수원시 영통구,매탄동
130,1979,62.18,1,172-8,태광(1~4동),41117,수원시 영통구,매탄동
131,1979,62.18,1,172-8,태광(1~4동),41117,수원시 영통구,매탄동
132,1979,62.18,2,172-8,태광(1~4동),41117,수원시 영통구,매탄동
133,1979,62.18,2,172-8,태광(1~4동),41117,수원시 영통구,매탄동
134,1979,62.18,2,172-8,태광(1~4동),41117,수원시 영통구,매탄동
135,1979,62.18,2,172-8,태광(1~4동),41117,수원시 영통구,매탄동
136,1979,62.18,2,172-8,태광(1~4동),41117,수원시 영통구,매탄동
137,1979,62.18,2,172-8,태광(1~4동),41117,수원시 영통구,매탄동
138,1979,64.46,2,391-1,"송죽(A,B)",41111,수원시 장안구,송죽동
139,1979,64.79,1,461-5,세일연립,41113,수원시 권선구,세류동
140,1979,66.21,1,Jun-42,목단,41111,수원시 장안구,정자동
141,1979,66.21,1,Jun-42,목단,41111,수원시 장안구,정자동
142,1979,66.21,1,Jun-42,목단,41111,수원시 장안구,정자동
143,1979,66.21,1,Jun-42,목단,41111,수원시 장안구,정자동
144,1979,66.21,1,Jun-42,목단,41111,수원시 장안구,정자동
145,1979,66.21,1,Jun-42,목단,41111,수원시 장안구,정자동
146,1979,66.21,1,Jun-42,목단,41111,수원시 장안구,정자동
147,1979,66.21,1,Jun-42,목단,41111,수원시 장안구,정자동
148,1979,66.21,1,Jun-42,목단,41111,수원시 장안구,정자동
149,1979,66.21,1,Jun-42,목단,41111,수원시 장안구,정자동
150,1979,66.21,1,Jun-42,목단,41111,수원시 장안구,정자동
151,1979,66.21,1,Jun-42,목단,41111,수원시 장안구,정자동
152,1979,66.21,2,Jun-42,목단,41111,수원시 장안구,정자동
153,1979,66.21,2,Jun-42,목단,41111,수원시 장안구,정자동
154,1979,66.21,2,Jun-42,목단,41111,수원시 장안구,정자동
155,1979,66.21,2,Jun-42,목단,41111,수원시 장안구,정자동
156,1979,66.21,2,Jun-42,목단,41111,수원시 장안구,정자동
157,1979,66.22,2,Jun-42,목단,41111,수원시 장안구,정자동
158,1979,66.22,2,Jun-42,목단,41111,수원시 장안구,정자동
159,1980,37.92,1,360-3,세류(360-3),41113,수원시 권선구,세류동
160,1980,37.92,1,360-3,세류(360-3),41113,수원시 권선구,세류동
161,1980,37.92,1,360-3,세류(360-3),41113,수원시 권선구,세류동
162,1980,37.92,2,360-3,세류(360-3),41113,수원시 권선구,세류동
163,1980,37.92,2,360-3,세류(360-3),41113,수원시 권선구,세류동
164,1980,40,1,979-2,삼덕(979-2),41113,수원시 권선구,세류동
165,1980,40,1,979-2,삼덕(979-2),41113,수원시 권선구,세류동
166,1980,40,1,979-2,삼덕(979-2),41113,수원시 권선구,세류동
167,1980,40,2,979-2,삼덕(979-2),41113,수원시 권선구,세류동
168,1980,40,2,979-2,삼덕(979-2),41113,수원시 권선구,세류동
169,1980,40,2,979-2,삼덕(979-2),41113,수원시 권선구,세류동
170,1980,40,2,979-2,삼덕(979-2),41113,수원시 권선구,세류동
171,1980,40,2,979-2,삼덕(979-2),41113,수원시 권선구,세류동
172,1980,40,2,979-2,삼덕(979-2),41113,수원시 권선구,세류동
173,1980,40,2,979-2,삼덕(979-2),41113,수원시 권선구,세류동
174,1980,40,2,979-2,삼덕(979-2),41113,수원시 권선구,세류동
175,1980,40.89,2,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
176,1980,40.89,2,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
177,1980,40.93,1,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
178,1980,40.93,1,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
179,1980,40.93,1,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
180,1980,40.93,1,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
181,1980,40.93,1,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
182,1980,40.93,1,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
183,1980,40.93,1,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
184,1980,40.93,2,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
185,1980,40.93,2,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
186,1980,40.93,2,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
187,1980,40.93,2,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
188,1980,40.93,2,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
189,1980,40.93,2,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
190,1980,40.93,2,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
191,1980,41.69,1,978,태양연립,41113,수원시 권선구,세류동
192,1980,41.69,1,978,태양연립,41113,수원시 권선구,세류동
193,1980,41.69,1,978,태양연립,41113,수원시 권선구,세류동
194,1980,41.69,2,978,태양연립,41113,수원시 권선구,세류동
195,1980,41.69,2,978,태양연립,41113,수원시 권선구,세류동
196,1980,41.98,1,978,태양연립,41113,수원시 권선구,세류동
197,1980,41.98,1,978,태양연립,41113,수원시 권선구,세류동
198,1980,41.98,1,978,태양연립,41113,수원시 권선구,세류동
199,1980,42.05,2,978,태양연립,41113,수원시 권선구,세류동
200,1980,42.81,1,193-200,"화홍B단지(나,다,라,마)",41111,수원시 장안구,연무동
201,1980,42.81,1,193-200,"화홍B단지(나,다,라,마)",41111,수원시 장안구,연무동
202,1980,42.81,1,193-200,"화홍B단지(나,다,라,마)",41111,수원시 장안구,연무동
203,1980,42.81,1,193-200,"화홍B단지(나,다,라,마)",41111,수원시 장안구,연무동
204,1980,42.81,2,193-200,"화홍B단지(나,다,라,마)",41111,수원시 장안구,연무동
205,1980,42.81,2,193-200,"화홍B단지(나,다,라,마)",41111,수원시 장안구,연무동
206,1980,42.81,2,193-200,"화홍B단지(나,다,라,마)",41111,수원시 장안구,연무동
207,1980,42.81,2,193-200,"화홍B단지(나,다,라,마)",41111,수원시 장안구,연무동
208,1980,42.81,2,193-200,"화홍B단지(나,다,라,마)",41111,수원시 장안구,연무동
209,1980,42.81,2,193-200,"화홍B단지(나,다,라,마)",41111,수원시 장안구,연무동
210,1980,42.81,1,193-546,"화홍C단지(바,사,아)",41111,수원시 장안구,연무동
211,1980,42.81,1,193-546,"화홍C단지(바,사,아)",41111,수원시 장안구,연무동
212,1980,42.81,2,193-546,"화홍C단지(바,사,아)",41111,수원시 장안구,연무동
213,1980,43.57,2,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
214,1980,43.57,2,1004-1,삼원연립(1004-1),41113,수원시 권선구,세류동
215,1980,44.96,2,215-1,광명연립,41111,수원시 장안구,율전동
216,1980,45.19,1,360-3,세류(360-3),41113,수원시 권선구,세류동
217,1980,56,1,290-14,율전연립,41111,수원시 장안구,율전동
218,1980,56,1,290-14,율전연립,41111,수원시 장안구,율전동
219,1980,56,1,290-14,율전연립,41111,수원시 장안구,율전동
220,1980,56,2,290-14,율전연립,41111,수원시 장안구,율전동
221,1980,56,2,290-14,율전연립,41111,수원시 장안구,율전동
222,1980,56,2,290-14,율전연립,41111,수원시 장안구,율전동
223,1980,56,2,290-14,율전연립,41111,수원시 장안구,율전동
224,1980,56,2,290-14,율전연립,41111,수원시 장안구,율전동
225,1980,56,2,290-14,율전연립,41111,수원시 장안구,율전동
226,1980,56,2,290-14,율전연립,41111,수원시 장안구,율전동
227,1981,38.51,2,Mar-33,호남,41115,수원시 팔달구,화서동
228,1981,40.09,1,342,심우(342-0),41113,수원시 권선구,세류동
229,1981,40.09,1,342,심우(342-0),41113,수원시 권선구,세류동
230,1981,40.1,2,342,심우(342-0),41113,수원시 권선구,세류동
231,1981,40.1,3,342,심우(342-0),41113,수원시 권선구,세류동
232,1981,40.1,3,342,심우(342-0),41113,수원시 권선구,세류동
233,1981,40.1,1,342-20,심우(342-20),41113,수원시 권선구,세류동
234,1981,40.1,2,342-20,심우(342-20),41113,수원시 권선구,세류동
235,1981,40.13,1,342,심우(342-0),41113,수원시 권선구,세류동
236,1981,40.13,1,342,심우(342-0),41113,수원시 권선구,세류동
237,1981,40.13,1,342,심우(342-0),41113,수원시 권선구,세류동
238,1981,40.13,1,342,심우(342-0),41113,수원시 권선구,세류동
239,1981,40.13,1,342,심우(342-0),41113,수원시 권선구,세류동
240,1981,40.13,1,342,심우(342-0),41113,수원시 권선구,세류동
241,1981,40.13,1,342,심우(342-0),41113,수원시 권선구,세류동
242,1981,40.13,1,342,심우(342-0),41113,수원시 권선구,세류동
243,1981,40.13,1,342,심우(342-0),41113,수원시 권선구,세류동
244,1981,40.13,1,342,심우(342-0),41113,수원시 권선구,세류동
245,1981,40.13,2,342,심우(342-0),41113,수원시 권선구,세류동
246,1981,40.13,2,342,심우(342-0),41113,수원시 권선구,세류동
247,1981,40.13,3,342,심우(342-0),41113,수원시 권선구,세류동
248,1981,40.13,3,342,심우(342-0),41113,수원시 권선구,세류동
249,1981,40.13,3,342,심우(342-0),41113,수원시 권선구,세류동
250,1981,40.13,3,342,심우(342-0),41113,수원시 권선구,세류동
251,1981,40.13,3,342,심우(342-0),41113,수원시 권선구,세류동
252,1981,40.13,2,342-20,심우(342-20),41113,수원시 권선구,세류동
253,1981,40.13,2,342-20,심우(342-20),41113,수원시 권선구,세류동
254,1981,40.13,2,342-20,심우(342-20),41113,수원시 권선구,세류동
255,1981,43.6,1,35-25,신명(35-25),41111,수원시 장안구,정자동
256,1981,43.77,3,485-1,삼화연립(485-1),41113,수원시 권선구,세류동
257,1981,43.8,1,485-1,삼화연립(485-1),41113,수원시 권선구,세류동
258,1981,43.8,1,485-1,삼화연립(485-1),41113,수원시 권선구,세류동
259,1981,43.8,1,485-1,삼화연립(485-1),41113,수원시 권선구,세류동
260,1981,43.8,1,485-1,삼화연립(485-1),41113,수원시 권선구,세류동
261,1981,43.8,1,485-1,삼화연립(485-1),41113,수원시 권선구,세류동
262,1981,43.8,1,485-1,삼화연립(485-1),41113,수원시 권선구,세류동
263,1981,43.8,2,485-1,삼화연립(485-1),41113,수원시 권선구,세류동
264,1981,43.8,2,485-1,삼화연립(485-1),41113,수원시 권선구,세류동
265,1981,44.1,2,476,삼원(476),41113,수원시 권선구,세류동
266,1981,44.1,2,476,삼원(476),41113,수원시 권선구,세류동
267,1981,44.1,2,476,삼원(476),41113,수원시 권선구,세류동
268,1981,44.1,2,476,삼원(476),41113,수원시 권선구,세류동
269,1981,44.1,2,476,삼원(476),41113,수원시 권선구,세류동
270,1981,44.1,2,476,삼원(476),41113,수원시 권선구,세류동
271,1981,44.1,2,476,삼원(476),41113,수원시 권선구,세류동
272,1981,44.1,2,476,삼원(476),41113,수원시 권선구,세류동
273,1981,44.2,1,44-13,정자,41111,수원시 장안구,정자동
274,1981,44.2,1,44-13,정자,41111,수원시 장안구,정자동
275,1981,44.2,1,44-13,정자,41111,수원시 장안구,정자동
276,1981,44.2,1,44-13,정자,41111,수원시 장안구,정자동
277,1981,44.2,1,44-13,정자,41111,수원시 장안구,정자동
278,1981,44.2,1,44-13,정자,41111,수원시 장안구,정자동
279,1981,44.2,2,44-13,정자,41111,수원시 장안구,정자동
280,1981,44.2,2,44-13,정자,41111,수원시 장안구,정자동
281,1981,44.2,3,44-13,정자,41111,수원시 장안구,정자동
282,1981,44.2,3,44-13,정자,41111,수원시 장안구,정자동
283,1981,44.2,3,44-13,정자,41111,수원시 장안구,정자동
284,1981,44.2,3,44-13,정자,41111,수원시 장안구,정자동
285,1981,44.2,3,44-13,정자,41111,수원시 장안구,정자동
286,1981,44.2,3,44-13,정자,41111,수원시 장안구,정자동
287,1981,44.2,3,44-13,정자,41111,수원시 장안구,정자동
288,1981,45.52,1,254-1,보성,41111,수원시 장안구,연무동
289,1981,45.52,2,254-1,보성,41111,수원시 장안구,연무동
290,1981,45.52,2,254-1,보성,41111,수원시 장안구,연무동
291,1981,46.81,3,11월 05일,심우,41111,수원시 장안구,연무동
292,1981,47.57,3,343-2,심우(343-2),41113,수원시 권선구,세류동
293,1981,47.57,3,343-2,심우(343-2),41113,수원시 권선구,세류동
294,1981,47.6,1,343-2,심우(343-2),41113,수원시 권선구,세류동
295,1981,47.6,2,343-2,심우(343-2),41113,수원시 권선구,세류동
296,1981,47.6,3,343-2,심우(343-2),41113,수원시 권선구,세류동
297,1981,48,1,441-7,복지,41111,수원시 장안구,송죽동
298,1981,48,1,441-7,복지,41111,수원시 장안구,송죽동
299,1981,48,1,441-7,복지,41111,수원시 장안구,송죽동
300,1981,49.09,3,11월 05일,심우,41111,수원시 장안구,연무동
301,1981,49.09,3,11월 05일,심우,41111,수원시 장안구,연무동
302,1981,49.85,3,253-33,보성,41111,수원시 장안구,연무동
303,1981,49.85,3,253-33,보성,41111,수원시 장안구,연무동
304,1981,51.31,1,1007-9,동산연립(1007-9),41113,수원시 권선구,세류동
305,1981,51.31,2,1007-9,동산연립(1007-9),41113,수원시 권선구,세류동
306,1981,51.31,2,1007-9,동산연립(1007-9),41113,수원시 권선구,세류동
307,1981,51.31,2,1007-9,동산연립(1007-9),41113,수원시 권선구,세류동
308,1981,51.31,2,1007-9,동산연립(1007-9),41113,수원시 권선구,세류동
309,1981,51.32,2,1007-9,동산연립(1007-9),41113,수원시 권선구,세류동
310,1981,52.1,1,344-5,심우(344-5),41113,수원시 권선구,세류동
311,1981,52.1,1,344-5,심우(344-5),41113,수원시 권선구,세류동
312,1981,52.1,1,344-5,심우(344-5),41113,수원시 권선구,세류동
313,1981,53.79,2,Jul-36,신명(36-7),41111,수원시 장안구,정자동
314,1981,53.79,2,Jul-36,신명(36-7),41111,수원시 장안구,정자동
315,1981,55.04,3,343-2,심우(343-2),41113,수원시 권선구,세류동
316,1981,56.13,2,386-1,청수,41111,수원시 장안구,파장동
317,1981,56.13,2,386-1,청수,41111,수원시 장안구,파장동
318,1981,57.22,1,11월 05일,심우,41111,수원시 장안구,연무동
319,1981,57.22,2,11월 05일,심우,41111,수원시 장안구,연무동
320,1981,57.22,3,11월 05일,심우,41111,수원시 장안구,연무동
321,1981,57.22,3,11월 05일,심우,41111,수원시 장안구,연무동
322,1982,27.7,2,Nov-44,산다(44-11),41111,수원시 장안구,정자동
323,1982,27.7,2,Nov-44,산다(44-11),41111,수원시 장안구,정자동
324,1982,27.7,2,Nov-44,산다(44-11),41111,수원시 장안구,정자동
325,1982,27.7,1,44-52,산다(44-52),41111,수원시 장안구,정자동
326,1982,27.7,1,44-52,산다(44-52),41111,수원시 장안구,정자동
327,1982,27.7,2,44-52,산다(44-52),41111,수원시 장안구,정자동
328,1982,27.7,3,44-52,산다(44-52),41111,수원시 장안구,정자동
329,1982,27.7,3,44-52,산다(44-52),41111,수원시 장안구,정자동
330,1982,27.7,3,44-52,산다(44-52),41111,수원시 장안구,정자동
331,1982,37.88,3,192-6,장안(A),41113,수원시 권선구,세류동
332,1982,38.31,3,192-6,장안(A),41113,수원시 권선구,세류동
333,1982,38.31,3,192-6,장안(A),41113,수원시 권선구,세류동
334,1982,38.31,3,192-6,장안(A),41113,수원시 권선구,세류동
335,1982,38.51,2,192-3,장안(B),41113,수원시 권선구,세류동
336,1982,38.51,2,192-3,장안(B),41113,수원시 권선구,세류동
337,1982,38.51,2,192-3,장안(B),41113,수원시 권선구,세류동
338,1982,38.51,3,192-3,장안(B),41113,수원시 권선구,세류동
339,1982,38.51,3,192-3,장안(B),41113,수원시 권선구,세류동
340,1982,39.14,2,427-23,칠성,41111,수원시 장안구,영화동
341,1982,39.14,2,427-23,칠성,41111,수원시 장안구,영화동
342,1982,40.56,3,192-6,장안(A),41113,수원시 권선구,세류동
343,1982,40.56,3,192-6,장안(A),41113,수원시 권선구,세류동
344,1982,41.22,2,192-6,장안(A),41113,수원시 권선구,세류동
345,1982,41.22,3,192-6,장안(A),41113,수원시 권선구,세류동
346,1982,42.61,3,192-6,장안(A),41113,수원시 권선구,세류동
347,1982,42.61,3,192-6,장안(A),41113,수원시 권선구,세류동
348,1982,42.81,1,456-1,양지,41113,수원시 권선구,세류동
349,1982,44.4,2,232-43,장안연립,41115,수원시 팔달구,지동
350,1982,44.4,2,232-43,장안연립,41115,수원시 팔달구,지동
351,1982,44.63,1,150-3,새광명,41111,수원시 장안구,율전동
352,1982,46.51,2,291-30,망포주택,41117,수원시 영통구,망포동
353,1982,46.51,2,291-30,망포주택,41117,수원시 영통구,망포동
354,1982,46.51,2,291-30,망포주택,41117,수원시 영통구,망포동
355,1982,46.51,2,291-30,망포주택,41117,수원시 영통구,망포동
356,1982,46.51,2,291-30,망포주택,41117,수원시 영통구,망포동
357,1982,47.57,1,778-3,경원,41111,수원시 장안구,조원동
358,1982,47.57,2,778-3,경원,41111,수원시 장안구,조원동
359,1982,47.57,2,778-3,경원,41111,수원시 장안구,조원동
360,1982,47.93,2,150-3,새광명,41111,수원시 장안구,율전동
361,1982,47.93,2,150-3,새광명,41111,수원시 장안구,율전동
362,1982,47.93,2,150-3,새광명,41111,수원시 장안구,율전동
363,1982,47.93,2,150-3,새광명,41111,수원시 장안구,율전동
364,1982,48.66,2,778-15,경원,41111,수원시 장안구,조원동
365,1982,49.55,1,778-15,경원,41111,수원시 장안구,조원동
366,1982,49.55,2,778-15,경원,41111,수원시 장안구,조원동
367,1982,49.8,1,70-18,경희1동,41111,수원시 장안구,정자동
368,1982,49.8,1,70-18,경희1동,41111,수원시 장안구,정자동
369,1982,49.8,1,70-18,경희1동,41111,수원시 장안구,정자동
370,1982,49.8,1,70-18,경희1동,41111,수원시 장안구,정자동
371,1982,49.8,1,70-18,경희1동,41111,수원시 장안구,정자동
372,1982,49.8,2,70-18,경희1동,41111,수원시 장안구,정자동
373,1982,49.8,2,70-18,경희1동,41111,수원시 장안구,정자동
374,1982,49.8,3,70-18,경희1동,41111,수원시 장안구,정자동
375,1982,49.8,3,70-18,경희1동,41111,수원시 장안구,정자동
376,1982,50.38,3,107-3,동진,41115,수원시 팔달구,화서동
377,1982,50.38,1,17-74,"장미연립가,나동",41113,수원시 권선구,서둔동
378,1982,50.38,1,17-74,"장미연립가,나동",41113,수원시 권선구,서둔동
379,1982,50.38,2,17-74,"장미연립가,나동",41113,수원시 권선구,서둔동
380,1982,50.38,2,17-74,"장미연립가,나동",41113,수원시 권선구,서둔동
381,1982,50.38,2,17-74,"장미연립가,나동",41113,수원시 권선구,서둔동
382,1982,50.38,2,17-74,"장미연립가,나동",41113,수원시 권선구,서둔동
383,1982,50.74,3,442-28,삼원주택2동,41111,수원시 장안구,영화동
